variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
level_3+_qualifications,0.02190594549848429,0.0035498819352260793,6.170894102451094,6.790489296556681e-10,0.014948304756071827,0.028863586240896758,***,Creative Industries,lq_bus,290,0.692
gcse_by_age_19,0.014488997995239708,0.004267950217314182,3.3948376287194897,0.0006866931276076933,0.0061239692814940155,0.0228540267089854,***,Creative Industries,lq_bus,290,0.692
apprenticeship_starts,-0.0004032099352739099,0.000275031258939875,-1.4660513020523833,0.14263431110731037,-0.0009422612974187745,0.0001358414268709548,,Creative Industries,lq_bus,290,0.692
apprenticeship_achievements,-0.0007090607659152583,0.0005317972062976967,-1.3333292418958864,0.1824237815293187,-0.001751364137337761,0.00033324260550724437,,Creative Industries,lq_bus,290,0.692
fe_and_skills_participation,3.298542283450295e-05,2.273528574550673e-05,1.450847075499018,0.1468224478223803,-1.1574918404917113e-05,7.754576407392302e-05,,Creative Industries,lq_bus,290,0.692
high_growth_enterprises,0.002586263349035892,0.0011279569532210267,2.2928741576976703,0.0218552510136432,0.00037550834461114917,0.004797018353460634,**,Creative Industries,lq_bus,290,0.692
broadband_availability,0.0024702606944511547,0.001343775011428449,1.8382993235044889,0.06601831074582701,-0.0001634899312735051,0.005104011320175815,*,Creative Industries,lq_bus,290,0.692
4g_area_coverage,0.01833588796998281,0.01175316741274728,1.5600805575266485,0.11874084546684789,-0.0046998968632716645,0.04137167280323729,,Creative Industries,lq_bus,290,0.692
net_additions,-0.002878237186768156,0.003235893273848424,-0.8894722239541262,0.37374934451217456,-0.009220471461326474,0.0034639970877901613,,Creative Industries,lq_bus,290,0.692
fe_and_skills_participation,1.5013609763000219e-05,5.252057380520712e-06,2.8586149531960565,0.004254949121378375,4.719766452441846e-06,2.530745307355859e-05,***,Creative Industries,growth_bus,295,0.11
related_variety,0.1728705606576378,0.046068539447002475,3.752464539417603,0.00017510460673714028,0.08257788252115018,0.26316323879412545,***,Creative Industries,growth_bus,295,0.11
level_3+_qualifications,0.014310165337260252,0.0040711921855978465,3.5149815299517315,0.00043978457402226286,0.006330775279347566,0.02228955539517294,***,Digital and Technologies,lq_emp,290,0.415
gcse_by_age_19,0.018214614271358287,0.005697283389751383,3.1970700815275985,0.0013883119202457203,0.0070481440177273,0.029381084524989276,***,Digital and Technologies,lq_emp,290,0.415
apprenticeship_achievements,-0.0006460815362272565,0.0002711946760268171,-2.3823533178924525,0.01720238369049178,-0.001177613334038826,-0.00011454973841568692,**,Digital and Technologies,lq_emp,290,0.415
fe_and_skills_participation,-3.787583567359938e-05,2.4440708914471915e-05,-1.549702825975404,0.1212128595483787,-8.577874490259137e-05,1.0027073555392616e-05,,Digital and Technologies,lq_emp,290,0.415
