group,sector,dep_var,model_type,feature,importance
full,Professional and Business Services,trajectory_employees_binary,classification,high_growth_enterprises,0.034299514927763106
full,Professional and Business Services,trajectory_employees_binary,classification,broadband_availability,0.04793468038364752
full,Professional and Business Services,trajectory_employees_binary,classification,4g_area_coverage,0.04330888661626928
full,Professional and Business Services,trajectory_employees_binary,classification,gcse_by_age_19,0.020972674153838137
full,Professional and Business Services,trajectory_employees_binary,classification,early_years_comms,0.026686182176355284
full,Professional and Business Services,trajectory_employees_binary,classification,early_years_literacy,0.019510394492265475
full,Professional and Business Services,trajectory_employees_binary,classification,early_years_maths,0.013207800559049682
full,Professional and Business Services,trajectory_employees_binary,classification,apprenticeship_starts,0.03773157892025073
full,Professional and Business Services,trajectory_employees_binary,classification,apprenticeship_achievements,0.027437555454336765
full,Professional and Business Services,trajectory_employees_binary,classification,level_3+_qualifications,0.022648328909899675
full,Professional and Business Services,trajectory_employees_binary,classification,fe_and_skills_participation,0.030767752597145367
full,Professional and Business Services,trajectory_employees_binary,classification,smokers,0.020911762635074098
full,Professional and Business Services,trajectory_employees_binary,classification,reception_obesity,0.02848163537778919
full,Professional and Business Services,trajectory_employees_binary,classification,year_6_obesity,0.029826431760647733
full,Professional and Business Services,trajectory_employees_binary,classification,adult_obesity,0.008495253150132128
full,Professional and Business Services,trajectory_employees_binary,classification,cancer_diagnosis,0.01773293943331179
full,Professional and Business Services,trajectory_employees_binary,classification,under_75_mortality_rate,0.042362942939885004
full,Professional and Business Services,trajectory_employees_binary,classification,life_satisfaction,0.02052069320406099
full,Professional and Business Services,trajectory_employees_binary,classification,worthwhile,0.021725590492989475
full,Professional and Business Services,trajectory_employees_binary,classification,happiness,0.01592192385798048
full,Professional and Business Services,trajectory_employees_binary,classification,anxiety,0.02600698986684682
full,Professional and Business Services,trajectory_employees_binary,classification,net_additions,0.042881879991498124
full,Professional and Business Services,trajectory_employees_binary,classification,related_variety,0.05657031764721509
full,Professional and Business Services,trajectory_employees_binary,classification,size_large_share,0.04862648586663336
full,Professional and Business Services,trajectory_employees_binary,classification,size_micro_share,0.054369049100545914
full,Professional and Business Services,trajectory_employees_binary,classification,public_transport_to_employer,0.04542219934202593
full,Professional and Business Services,trajectory_employees_binary,classification,drive_to_employer,0.031435738794587796
full,Professional and Business Services,trajectory_employees_binary,classification,cycle_to_employer,0.04459055121406569
full,Professional and Business Services,trajectory_businesses_binary,classification,new_enterprises,0.018811181932223333
full,Professional and Business Services,trajectory_businesses_binary,classification,deaths_of_enterprises,0.023703908330808158
full,Professional and Business Services,trajectory_businesses_binary,classification,active_enterprises,0.015369755663724055
full,Professional and Business Services,trajectory_businesses_binary,classification,high_growth_enterprises,0.015534057977770634
full,Professional and Business Services,trajectory_businesses_binary,classification,broadband_availability,0.027309032204219447
full,Professional and Business Services,trajectory_businesses_binary,classification,4g_area_coverage,0.009961875752621925
full,Professional and Business Services,trajectory_businesses_binary,classification,gcse_by_age_19,0.03791891081902796
full,Professional and Business Services,trajectory_businesses_binary,classification,early_years_comms,0.02829278357111495
full,Professional and Business Services,trajectory_businesses_binary,classification,early_years_literacy,0.03354113022008396
full,Professional and Business Services,trajectory_businesses_binary,classification,early_years_maths,0.028999505931736606
full,Professional and Business Services,trajectory_businesses_binary,classification,apprenticeship_starts,0.03378698836098024
full,Professional and Business Services,trajectory_businesses_binary,classification,apprenticeship_achievements,0.014637829968533281
full,Professional and Business Services,trajectory_businesses_binary,classification,level_3+_qualifications,0.030961354457995423
full,Professional and Business Services,trajectory_businesses_binary,classification,fe_and_skills_participation,0.036269666894333134
full,Professional and Business Services,trajectory_businesses_binary,classification,smokers,0.031160735227120456
full,Professional and Business Services,trajectory_businesses_binary,classification,reception_obesity,0.024237789693551486
full,Professional and Business Services,trajectory_businesses_binary,classification,year_6_obesity,0.03290145085852155
full,Professional and Business Services,trajectory_businesses_binary,classification,adult_obesity,0.0234831242179125
full,Professional and Business Services,trajectory_businesses_binary,classification,cancer_diagnosis,0.04061884825612343
full,Professional and Business Services,trajectory_businesses_binary,classification,under_75_mortality_rate,0.024950896479808957
full,Professional and Business Services,trajectory_businesses_binary,classification,life_satisfaction,0.03849952117535923
full,Professional and Business Services,trajectory_businesses_binary,classification,worthwhile,0.015745719275748766
full,Professional and Business Services,trajectory_businesses_binary,classification,happiness,0.026952815452324926
full,Professional and Business Services,trajectory_businesses_binary,classification,anxiety,0.028624161524564044
full,Professional and Business Services,trajectory_businesses_binary,classification,net_additions,0.013039002996104327
full,Professional and Business Services,trajectory_businesses_binary,classification,related_variety,0.12236966952119885
full,Professional and Business Services,trajectory_businesses_binary,classification,size_large_share,0.026989612522626712
full,Professional and Business Services,trajectory_businesses_binary,classification,size_micro_share,0.09266209161854636
full,Professional and Business Services,trajectory_businesses_binary,classification,public_transport_to_employer,0.04196547875722657
full,Professional and Business Services,trajectory_businesses_binary,classification,drive_to_employer,0.02914621113136106
full,Professional and Business Services,trajectory_businesses_binary,classification,cycle_to_employer,0.0315548892067278
theory,Advanced Manufacturing,lq_emp,regression,level_3+_qualifications,0.038992285431742976
theory,Advanced Manufacturing,lq_emp,regression,gcse_by_age_19,0.06759636146511226
theory,Advanced Manufacturing,lq_emp,regression,apprenticeship_starts,0.13968192154300413
theory,Advanced Manufacturing,lq_emp,regression,apprenticeship_achievements,0.18696084452831807
theory,Advanced Manufacturing,lq_emp,regression,fe_and_skills_participation,0.05241356347205065
theory,Advanced Manufacturing,lq_emp,regression,new_enterprises,0.05689293817266885
theory,Advanced Manufacturing,lq_emp,regression,deaths_of_enterprises,0.00630716554786308
theory,Advanced Manufacturing,lq_emp,regression,active_enterprises,0.04938955455166629
theory,Advanced Manufacturing,lq_emp,regression,high_growth_enterprises,0.0021146637519499833
theory,Advanced Manufacturing,lq_emp,regression,broadband_availability,0.021869720424005926
theory,Advanced Manufacturing,lq_emp,regression,4g_area_coverage,0.029498526129302108
theory,Advanced Manufacturing,lq_emp,regression,net_additions,0.26676684598036815
theory,Advanced Manufacturing,lq_emp,regression,related_variety,0.08151560900194742
theory,Advanced Manufacturing,lq_bus,regression,level_3+_qualifications,0.12132406946896715
theory,Advanced Manufacturing,lq_bus,regression,gcse_by_age_19,0.014155017248215277
theory,Advanced Manufacturing,lq_bus,regression,apprenticeship_starts,0.2995347401544103
theory,Advanced Manufacturing,lq_bus,regression,apprenticeship_achievements,0.1805428385144885
theory,Advanced Manufacturing,lq_bus,regression,fe_and_skills_participation,0.046483130528528566
theory,Advanced Manufacturing,lq_bus,regression,new_enterprises,0.012883841735082498
theory,Advanced Manufacturing,lq_bus,regression,deaths_of_enterprises,0.007247153048926958
theory,Advanced Manufacturing,lq_bus,regression,active_enterprises,0.015925683822017114
theory,Advanced Manufacturing,lq_bus,regression,high_growth_enterprises,0.003730330044368288
